gene1,gene2,co-expression,BP,CC,MF,label,ppi
CDC27,FBXO5,0.6979605630646439,0.1824089905820675,0.692156862745098,0.746790890269151,1,P30260:Q9UKT4
POLB,ADPGK,-0.007665136591781449,0.10897435897435898,0.32999999999999996,0.325,0,P06746:Q9BRR6
NDUFAF5,PDPN,0.23642832101277245,0.14293049543049544,0.2342664092664092,0.7434920634920634,0,Q5TEU4:Q86YL7
KIF21B,UBE2L3,0.09909486422112085,0.1194251581751582,0.5126984126984127,0.7402777777777777,0,O75037:P68036
NOC3L,RPF1,0.7922621904003135,0.16666666666666666,0.7777777777777778,0.6,-1,Q8WTT2:Q9H9Y2
EXOSC9,SULF1,0.15064120514863377,0.12480798771121353,0.3833333333333333,0.17716049382716048,0,Q06265:Q8IWU6
BUD23,RPS4X,0.33456962196976114,0.13487103174603177,0.39470238095238097,0.7369565217391304,-1,O43709:P62701
PSMC3,EPHA8,-0.11595375455189896,0.08104020465131576,0.8433333333333333,0.14231601731601734,0,P17980:P29322
RNF20,CDC73,0.806570565213911,0.19696194736635914,0.7590909090909093,0.9805194805194806,1,Q5VTR2:Q6P1J9
MDM2,KAT2B,0.11476868861326334,0.18818565003655066,0.7416666666666666,0.5305250627925048,1,Q00987:Q92831
EIF3J,FAU,0.38844649929183483,0.16161616161616163,0.7694677871148459,0.36904761904761907,1,O75822:P62861
C9orf78,PPIE,0.6075758689407342,0.38099415204678366,0.6574646074646076,0.6701058201058201,0,Q9NZ63:Q9UNP9
WDR12,RPL36,0.5652215437055358,0.11388888888888889,0.39312169312169304,0.5833333333333334,-1,Q9GZL7:Q9Y3U8
NUP133,NDC1,0.5708654892512623,0.3827922077922078,0.798892580287929,0.625,-1,Q8WUM0:Q9BTX1
NOTCH1,APH1A,0.62363472456322,0.3206597222222222,0.5917162698412699,0.9131274131274133,-1,P46531:Q96BI3
TIGD3,TP53INP1,0.20129934817093634,0.0,0.36153846153846153,0.9583333333333333,0,Q6B0B8:Q96A56
H2BC11,CMTM6,0.33929246253593615,0.13095238095238096,0.6642857142857144,1.0,0,P06899:Q9NX76
FST,PRSS42P,-0.06571359276907135,0.4444444444444445,0.5833333333333333,0.14285714285714285,0,P19883:Q7Z5A4
PRKRIP1,NOSIP,0.552362746515635,0.13425925925925924,0.4428571428571429,0.6157407407407408,0,Q9H875:Q9Y314
ETF1,RPS6,0.658581103560259,0.1245461609097973,0.6630952380952381,0.6885964912280702,-1,P62495:P62753
CRHR2,UCN3,0.06961474923629,0.21865079365079362,0.5555555555555556,0.4066666666666666,1,Q13324:Q969E3
MYO1D,MED31,0.05505016918380111,0.10813492063492063,0.2583333333333333,0.7851851851851851,0,O94832:Q9Y3C7
MRPL33,OXA1L,0.325244062135644,0.1664085914085914,0.4404761904761905,0.20915750915750914,-1,O75394:Q15070
NUP54,NUP43,0.8037004199301095,0.32023809523809527,0.33463541666666663,1.0,-1,Q7Z3B4:Q8NFH3
RRAGC,LAMTOR2,0.4210779883296407,0.4078266178266178,0.7029261518623224,0.9435626102292768,1,Q9HB90:Q9Y2Q5
RPS23,RPS27A,0.9242679473329964,0.5902777777777778,0.8273681515617,0.7761111111111111,-1,P62266:P62979
RPS19,RPS18,0.9612739821212366,1.0,0.6919501133786847,0.62,1,P39019:P62269
RAD1,AKT2,0.6079535946048416,0.111972417171997,0.4761363636363637,0.5270833333333333,0,O60671:P31751
NUP214,AAAS,0.5672629437068707,0.315260594106748,0.7114010989010987,1.0,-1,P35658:Q9NRG9
NUP88,NUP58,0.7487163427873953,0.3829365079365079,0.9274509803921569,0.9854014598540146,-1,Q99567:Q9BVL2
REV1,POLH,0.4705670889456177,0.30726551226551224,0.8438596491228069,0.5775,1,Q9UBZ9:Q9Y253
DHRS12,SIAH1,0.4980022175830879,0.0,0.0,0.24051020408163265,0,A0PJE2:Q8IUQ4
NDUFS6,MT-ND4L,0.14801052742132886,0.41439393939393937,0.6142857142857142,1.0,-1,O75380:P03901
MTIF2,MRPS7,0.7126926541655704,0.1611111111111111,0.1914335664335664,0.7222222222222222,-1,P46199:Q9Y2R9
MT-CYB,MT-ND5,0.8162648889509959,0.26517857142857143,0.6027777777777777,0.5,-1,P00156:P03915
TNNI3,TNNT2,0.9700159757083294,0.3729166666666666,0.6978395061728395,0.6,1,P19429:P45379
H2AC4,RNF2,0.3357049796454705,0.2219877344877345,0.22489992086766278,0.9554391932211482,1,P04908:Q99496
HEATR6,MRPL40,0.35295277540147363,0.0,0.0,0.34375,0,Q6AI08:Q9NQ50
PENK,MRGPRX1,0.2398538607551506,0.645,0.6666666666666666,0.18333333333333335,1,P01210:Q96LB2
FAM27E3,FITM2,0.0023389044375273192,0.0,0.0,0.6845238095238094,0,Q08E93:Q8N6M3
RPS21,RACK1,0.8709173541447429,0.12326580690551278,0.5023809523809524,0.8351882613510518,-1,P63220:P63244
CENPA,CENPO,0.6348338915385039,0.1875,0.7392857142857142,1.0,-1,P49450:Q9BU64
COX6A1,COX6A1,1.0,0.6333333333333333,0.6301020408163265,0.7,0,P12074:P12074
TAF11L7,MYD88,0.0,0.06998383490845463,0.1447216786257882,0.41723214285714294,0,P0DW12:Q99836
ENO1,EIF4A1,0.6683820877110973,0.13829365079365077,0.667063492063492,0.6450680272108844,0,P06733:P60842
MRPS25,MRPS11,0.5206342926309151,1.0,0.521969696969697,0.5166666666666666,-1,P82663:P82912
KLHL2,DIPK2B,-0.06488035501405726,0.0,0.5,0.0,0,O95198:Q9H7Y0
SPAG9,ARF6,0.08599613125852582,0.18167979681137572,0.3172619047619047,0.6935185185185184,1,O60271:P62330
IL15,IL15,0.9999999999999998,0.1978250244379277,0.6601190476190476,0.738095238095238,1,P40933:P40933
RPL28,CORO7,0.449794104532133,0.1209096459096459,0.4928571428571428,0.875,0,P46779:P57737
MRPL54,MRM3,0.6430031020252118,0.10795454545454546,0.5625,0.8173913043478263,-1,Q6P161:Q9HC36
TRAPPC2,POLI,0.4784948723432665,0.0991161616161616,0.8333333333333334,0.8404761904761904,0,P0DI81:Q9UNA4
PRIM1,TIPIN,0.8877297370889045,0.11855042016806723,0.5142857142857143,0.925,0,P49642:Q9BVW5
ZDHHC16,MRPL17,0.6633682990784894,0.2,0.23223443223443227,0.8125,0,Q969W1:Q9NRX2
ESS2,CWC15,0.8065645947834206,1.0,0.42038690476190477,0.7857142857142857,0,Q96DF8:Q9P013
RPL12,LYAR,0.23453261331071332,0.08904151404151403,0.6454545454545455,0.7782608695652173,-1,P30050:Q9NX58
RRP9,PWP2,0.5880133585636367,0.4006410256410256,0.6476190476190478,0.625,-1,O43818:Q15269
H2BC18,ASXL1,0.2388064157383304,0.0,0.4999999999999999,0.3856516290726817,0,Q5QNW6:Q8IXJ9
KDM1A,KLF1,-0.16326558522558463,0.48301498939656834,0.5800000000000001,0.7569380440348182,0,O60341:Q13351
S100G,ALDH8A1,-0.03316084662359854,0.0,0.3333333333333333,0.14285714285714285,0,P29377:Q9H2A2
FOXH1,ZFP36,-0.1841929660482679,0.13014199299094614,0.3515238095238095,0.7418898809523811,0,O75593:P26651
AMBP,AMIGO2,-0.13512790910662761,0.23677248677248677,0.7222222222222223,1.0,0,P02760:Q86SJ2
WDR36,IMP4,0.7971627305258988,0.7727272727272727,0.4145833333333333,0.375,-1,Q8NI36:Q96G21
UBD,CHAF1A,0.0,0.1636363636363636,0.3261904761904762,0.9696969696969697,0,O15205:Q13111
UBL5,RBMX2,0.5353774282831393,0.7666666666666667,0.3727106227106229,0.8928571428571429,-1,Q9BZL1:Q9Y388
RPL31,NOC3L,0.7461008536130148,0.15476190476190477,0.2866666666666666,0.75,-1,P62899:Q8WTT2
PIGP,PITX2,0.3282780576030293,0.06763025278814752,0.27662337662337666,0.7796072101156847,0,P57054:Q99697
USP46,IQCC,0.32438066116918657,0.0,0.0,1.0,0,P62068:Q4KMZ1
SNRNP70,SNRPE,0.4012379888334786,0.6498168498168497,0.4571986607142857,0.9791666666666666,1,P08621:P62304
NKX2-4,BCAP29,0.3729027214956833,0.31857142857142856,0.4166666666666667,1.0,0,Q9H2Z4:Q9UHQ4
PFDN6,PFDN4,0.8146906756621205,0.82,0.5595238095238095,0.9333333333333332,1,O15212:Q9NQP4
MPC2,SNRPB,-0.17744072658497145,0.08874579124579124,0.21476707372229759,0.9495370370370372,0,O95563:P14678
SNRPG,STEEP1,0.5414484185876545,0.1114996114996115,0.5990196078431372,0.75,0,P62308:Q9H5V9
HLA-F,KIR3DL1,0.46417318382891853,0.5714285714285714,1.0,0.7992424242424242,1,P30511:P43629
KLHL38,MRPL41,0.21104555642560452,0.14177489177489178,0.1796875,0.5,0,Q2WGJ6:Q8IXM3
DLL1,HSD17B14,-0.07800622671317882,0.14285714285714285,0.5,0.9547413793103449,0,O00548:Q9BPX1
PBX3,TDRKH,-0.10233306119296465,0.14693877551020407,0.15857142857142859,0.19183673469387755,0,P40426:Q9Y2W6
PRPS2,PPIL4,0.5457405633538053,0.07142857142857142,0.5333333333333333,0.4583333333333333,0,P11908:Q8WUA2
KRAS,CSTF2T,0.4955266804920144,0.125,0.4416666666666667,0.9079999999999999,0,P01116:Q9H0L4
UCN3,VPREB3,-0.021835426100600377,0.3333333333333333,0.48333333333333334,0.0,0,Q969E3:Q9UKI3
MED7,GOLGA1,0.8077243947424323,0.0,0.3161111111111111,1.0,0,O43513:Q92805
H2AX,ZNF365,0.17606925790898098,0.14947327415814812,0.7777777777777777,0.7833333333333333,0,P16104:Q70YC5
EIF2S1,NR4A3,0.32317636250257853,0.1276879601879602,0.4204081632653061,0.7958520515124291,0,P05198:Q92570
UBE2D1,FKBP8,0.36065934274590106,0.1350555970365659,0.44814814814814813,0.9335858585858586,0,P51668:Q14318
FOXD4L6,EXOC1,-0.09765159183170864,0.1420238095238095,0.3833333333333333,0.9693877551020408,0,Q3SYB3:Q9NV70
GOLGA8CP,PLRG1,-0.04962935497582168,0.08597883597883599,0.23934676434676438,0.0,0,A6NN73:O43660
EIF4E3,GABARAPL1,0.4923714541221981,0.1519047619047619,0.4974358974358975,0.9638694638694637,0,Q8N5X7:Q9H0R8
NEXN,FNIP2,0.4356084271713082,0.1337920016491445,0.4309523809523809,0.9272727272727272,0,Q0ZGT2:Q9P278
POLA1,CLSPN,0.5851090298842934,0.17179292929292928,0.7333333333333331,0.7866666666666666,0,P09884:Q9HAW4
PRPF4,SNRPF,0.880926844028594,0.7349816849816849,0.48805418719211824,0.9776119402985075,1,O43172:P62306
BCL2A1,ZNF343,-0.045507109113868335,0.1,0.2,0.875352733686067,0,Q16548:Q6P1L6
HLA-DQB1,RPP30,0.48499718985032103,0.09166666666666667,0.24342403628117912,0.75,0,P01920:P78346
GSPT2,MED11,0.21029426460406436,0.09380570409982175,0.2599206349206349,0.8944444444444444,0,Q8IYD1:Q9P086
CDH1,RPL27,0.09846082158492116,0.1326984126984127,0.39293650793650786,0.475,-1,P12830:P61353
NDUFB8,PDE11A,-0.132037258870909,0.08969155844155843,0.2,0.08404262404262405,0,O95169:Q9HCR9
RPL41,UBA52,0.7242641210063001,0.7023809523809524,0.8296723460026213,0.8333333333333333,-1,P62945:P62987
CBX5,BAP1,0.43751036686205574,0.1196243720437269,0.5714285714285714,0.667037037037037,-1,P45973:Q92560
ARPC4,CFAP45,0.008813628721499506,0.09246031746031746,0.3458333333333334,0.78125,0,P59998:Q9UL16
PSMD2,PSMB7,0.8259262730834431,1.0,0.7994331065759637,0.9530423280423279,-1,Q13200:Q99436
BDP1,POLR3C,0.8848160274175092,0.06326928432191589,0.5444444444444444,0.9675213675213675,-1,A6H8Y1:Q9BUI4
OR3A2,DNM3,0.011899446500570225,0.13434744268077603,0.2757440476190476,0.14563792688792687,0,P47893:Q9UQ16
TMEM258,MAGT1,0.7787772884583218,0.5437964812964813,0.5794871794871796,0.125,-1,P61165:Q9H0U3
WBP4,SMU1,0.8576549474007436,0.4375,0.5428571428571429,1.0,-1,O75554:Q2TAY7
KIR3DL1,PWWP2A,-0.11321871524505112,0.10795454545454547,0.16666666666666666,0.7962962962962963,0,P43629:Q96N64
EED,MARVELD2,-0.040144388312145125,0.11813973063973066,0.29062499999999997,1.0,0,O75530:Q8N4S9
RPS16,RPL11,0.9269519495387558,0.3308206413469571,0.6087797619047619,0.8271103896103899,-1,P62249:P62913
RPS28,CCDC124,0.21970728241777077,0.14444444444444446,0.47333333333333333,0.6041666666666666,-1,P62857:Q96CT7
PDIA3,B2M,0.3605556618558943,0.1518753342616979,0.2813492063492064,0.9323529411764706,-1,P30101:P61769
MRPL41,DDX28,-0.01831049413775121,0.12142857142857141,0.54,0.35080348943985307,-1,Q8IXM3:Q9NUL7
ELOB,ZSCAN31,0.5221179365105256,0.125,0.2,0.33555555555555555,0,Q15370:Q96LW9
CD4,RAP2A,-0.017483176972541783,0.18762048137048137,0.37888888888888894,0.5202777777777777,0,P01730:P10114
RBM22,C9orf78,0.7312403418469551,0.540625,0.6047619047619047,0.7222222222222222,0,Q9NW64:Q9NZ63
RPS2,RPS13,0.9056112201907863,0.6994047619047619,0.6767857142857142,0.6355555555555554,-1,P15880:P62277
H4C1,TONSL,0.6304888168434779,0.15649831649831653,0.4137254901960784,0.7500000000000001,1,P62805:Q96HA7
RPS17,RPS13,0.9599109248436448,0.6994047619047619,0.6767857142857142,0.3706349206349206,-1,P08708:P62277
CDHR1,RBM8A,0.14358780618621936,0.10368722186904006,0.25370012870012865,0.16299790356394123,0,Q96JP9:Q9Y5S9
TDRD10,POLD4,-0.014397543386066837,0.0,0.48026315789473684,0.46923076923076923,0,Q5VZ19:Q9HCU8
EIF2S2,IQCF2,0.061294618846042544,0.0,0.0,1.0,0,P20042:Q8IXL9
NPPB,POLR3B,-0.11717797497234174,0.10858742220971322,0.37777777777777777,0.1363155363155363,0,P16860:Q9NW08
ISG15,RAC3,-0.1206098605724475,0.1442111222111222,0.33461538461538454,0.5726220538720538,0,P05161:P60763
CUL1,ZNF627,0.6689080659437121,0.1,1.0,0.6464285714285715,0,Q13616:Q7L945
IZUMO1R,RNF43,-0.1339673222034025,0.15404040404040403,0.8583333333333332,0.6392592592592591,0,A6ND01:Q68DV7
MED24,PI3,0.016280817045203577,0.07235576923076922,0.4393939393939394,0.1726190476190476,0,O75448:P19957
MBLAC1,ZBTB44,0.45849136320908646,0.0,1.0,0.8807692307692307,0,A4D2B0:Q8NCP5
RPS28,SLX9,0.23575769558929613,1.0,0.40740740740740744,1.0,-1,P62857:Q9NSI2
MT-ND3,NDUFA5,0.48729394706986157,0.3410005027652086,0.6557692307692307,0.9270833333333334,-1,P03897:Q16718
RPS11,RPS25,0.9700707861055655,0.7834821428571428,0.6813186813186813,0.6785714285714286,1,P62280:P62851
KIN,SNRPE,0.6632099805843713,0.6540152155536769,0.4571986607142857,0.9791666666666666,-1,O60870:P62304
SF3B3,RGS9BP,-0.13231111982646698,0.1253968253968254,0.3611111111111111,0.0,0,Q15393:Q6ZS82
IFNW1,SRBD1,-0.0914978531484186,0.13392857142857142,0.0,0.225,0,P05000:Q8N5C6
SUPT4H1,INTS5,0.7105270418365175,0.2888157894736842,0.509375,1.0,0,P63272:Q6P9B9
APPBP2,FTO,0.6785020036842173,0.10380291005291008,0.5280701754385965,0.6071428571428571,0,Q92624:Q9C0B1
RPL3,HIPK2,-0.375394037747189,0.11931984078723205,0.46997929606625255,0.39231805929919145,0,P39023:Q9H2X6
CRYBA4,TBPL1,0.9232156267331243,0.09540404040404041,0.0,0.7817460317460317,0,P53673:P62380
MEOX2,SPRED2,0.6298247658097569,0.1061367644700978,0.3333333333333333,0.9504310344827587,0,P50222:Q7Z698
MARCHF11,XRCC2,0.3461253322249829,0.08192322383498853,0.1894688644688645,0.13398596353141806,0,A6NNE9:O43543
CD28,GRB2,0.6174335428109091,0.22078086055358784,0.9351473922902495,0.9809264069264069,1,P10747:P62993
MRPS15,MRPL18,0.4661542891921738,0.6944444444444445,0.5045454545454545,0.6547619047619049,-1,P82914:Q9H0U6
TTR,TMEM94,-0.17901747202628923,0.09393939393939395,0.25,0.1,0,P02766:Q12767
ARFIP2,ARF6,0.29478766220100744,0.14699240817661866,0.37182539682539684,0.6935185185185184,1,P53365:P62330
YWHAB,BAD,0.4873091832362559,0.20835269066976383,0.5644444444444443,0.9460408684546616,1,P31946:Q92934
ACYP2,POP5,-0.37810464076825917,0.10625000000000001,0.13956228956228955,0.8968750000000001,0,P14621:Q969H6
MRPL44,DDX28,0.7787738757818838,0.12142857142857141,0.54,0.35080348943985307,-1,Q9H9J2:Q9NUL7
POLR3G,SNAPC3,0.4333154855702579,0.6666666666666667,0.8294117647058823,0.8090811965811966,-1,O15318:Q92966
NUP98,NUP93,0.7363286128919982,0.36088435374149663,0.8321138211382114,0.8636363636363636,-1,P52948:Q8N1F7
CDH1,RPL35,0.2345854195554382,0.13582251082251082,0.42900432900432883,0.24166666666666667,-1,P12830:P42766
MRPS9,MRPL22,0.794455920829897,1.0,0.5527597402597403,0.5833333333333334,-1,P82933:Q9NWU5
SNAP47,PFDN4,0.548308515834129,0.14285714285714285,0.3222222222222222,0.9333333333333332,0,Q5SQN1:Q9NQP4
MRPL13,SLIRP,0.5708173578699045,0.11055555555555556,0.535515873015873,0.9166666666666666,0,Q9BYD1:Q9GZT3
NUP43,AHCTF1,0.589098673880886,0.283531746031746,0.6538461538461539,0.25,-1,Q8NFH3:Q8WYP5
PSMD14,PSMA4,0.6417529818344478,1.0,0.785856009070295,1.0,-1,O00487:P25789
HLA-DMA,MFAP1,0.3285409631076207,0.08333333333333333,0.33809523809523806,0.9869565217391304,0,P28067:P55081
PLRG1,PPWD1,0.7533692718568257,0.38791423001949316,0.7083333333333333,0.14583333333333331,-1,O43660:Q96BP3
CUTC,SLC27A6,0.13515362756189792,0.07713903743315509,0.29166666666666663,0.12604166666666666,-1,Q9NTM9:Q9Y2P4
UBASH3A,CIB1,0.48398664508072836,0.1094817745385927,0.424390243902439,0.8719498910675381,0,P57075:Q99828
FOXA1,RSPH4A,-0.10158489556394182,0.15167548500881833,0.3151515151515152,0.0,0,P55317:Q5TD94
RPF1,RRP15,0.8090945696028009,0.75,1.0,0.0,-1,Q9H9Y2:Q9Y3B9
CDC7,DHRS7,-0.12329169496813541,0.1111111111111111,0.3333333333333333,0.28787878787878785,0,O00311:Q9Y394
RPTOR,MED20,0.6357054658300515,0.17456140350877192,0.4611111111111112,0.9311111111111111,0,Q8N122:Q9H944
KRTAP10-7,CDC5L,0.17878650550363528,0.0,0.34464285714285714,0.9252314814814816,0,P60409:Q99459
PSMG4,PSMB7,0.4692902837397481,0.07692307692307693,0.34098639455782315,0.4808201058201058,-1,Q5JS54:Q99436
NUP42,NUP42,1.0,0.5416666666666666,0.8500000000000001,0.55,1,O15504:O15504
YOD1,YOD1,0.9999999999999998,0.469493251846193,0.75,0.8029761904761905,1,Q5VVQ6:Q5VVQ6
GADD45GIP1,GALNT8,-0.01218016749435823,0.18333333333333335,0.3125,0.2375,0,Q8TAE8:Q9NY28
PRKRIP1,ISY1,0.6347256617905737,0.5370879120879122,0.7703809523809524,0.9791666666666666,0,Q9H875:Q9ULR0
POP5,ARHGEF12,0.2452957929394866,0.07997835497835498,0.4743589743589744,0.6766917293233083,0,Q969H6:Q9NZN5
CUL4B,OR4Q3,0.14588457459251766,0.14285714285714285,0.3333333333333333,0.16666666666666666,0,Q13620:Q8NH05
UBC,PSMA1,0.5258078476593169,0.29791666666666666,0.7778745644599303,0.9970887918486171,-1,P0CG48:P25786
PRKAG1,KRT84,0.14722930856000996,0.1491269841269841,0.8584656084656084,0.25,0,P54619:Q9NSB2
TP53,TP53,0.9999999999999999,0.2395592349318577,0.7625000000000001,0.9296090900128168,1,P04637:P04637
PRAF2,LCN2,-0.19545747592449356,0.09371794871794872,0.4268707482993198,0.9357142857142857,0,O60831:P80188
RPSA,RPS24,0.8232790222262549,0.48839285714285713,0.7233766233766233,0.6476190476190476,-1,P08865:P62847
SERPINB10,WASF1,-0.10922979890997374,0.0664841694253459,0.33166666666666667,0.12033880471380472,0,P48595:Q92558
RGS14,SALL1,0.027545296856626086,0.13918142043142043,0.5452380952380953,0.5253968253968255,0,O43566:Q9NSC2
CD3G,ARFGAP2,0.2675979801257937,0.5416666666666666,0.6606060606060605,0.17142857142857143,0,P09693:Q8N6H7
RPN1,SEC61B,0.6919071681484927,0.08928571428571427,0.5242424242424243,0.8214285714285714,-1,P04843:P60468
MRPS12,MRPL1,0.6561561343926291,1.0,0.8017676767676768,0.625,-1,O15235:Q9BYD6
EIF2S2,EIF2B1,0.6475285458613634,0.4206830206830207,0.4833333333333333,0.8180272108843537,-1,P20042:Q14232
ATOX1,COPS6,0.48624555885291504,0.0811965811965812,0.48124999999999996,0.9601190476190476,0,O00244:Q7L5N1
ZNF844,GLE1,0.6436172888822295,0.0569078947368421,0.18659147869674186,0.9759562841530055,0,Q08AG5:Q53GS7
GYPC,PIK3C3,0.10891431945247439,0.0,0.3828643578643578,0.8773699294532628,0,P04921:Q8NEB9
HLA-DRB1,ARMH3,0.4450188026509874,0.25,0.4666666666666666,1.0,0,P01911:Q5T2E6
MRPS12,OXA1L,0.7012961451678208,0.17682488451719225,0.4404761904761905,0.6153846153846154,-1,O15235:Q15070
GCM2,LHX3,-0.01652206922829776,0.21312568467326495,0.48333333333333334,0.9066532673675529,-1,O75603:Q9UBR4
KRIT1,RPL7,0.7497208517034311,0.10667573167573167,0.41386054421768703,0.4966666666666667,0,O00522:P18124
MAML1,NAGK,0.6417374590620275,0.1384589266942208,0.3333333333333333,0.8679653679653679,0,Q92585:Q9UJ70
MED25,LITAF,0.1990075768473777,0.26158547335017923,0.39501133786848075,0.9562610229276894,0,Q71SY5:Q99732
SYCP1,LAMTOR3,-0.02314327063245586,0.14713203463203464,0.15775075987841947,0.23744444444444443,0,Q15431:Q9UHA4
DDX28,MRPL39,0.7465649188846314,0.1111111111111111,0.4302584670231729,0.625,-1,Q9NUL7:Q9NYK5
SLIRP,MRPS18A,0.46119779045069437,0.11805555555555555,0.2378246753246753,0.24999999999999997,0,Q9GZT3:Q9NVS2
DENR,RPS26,0.6405189231212284,0.14285714285714285,0.4244708994708994,0.6099999999999999,-1,O43583:P62854
YWHAQ,CIC,0.6339010990565866,0.29555860805860806,0.6,0.7749999999999999,1,P27348:Q96RK0
GFM1,MRPS28,0.5844106396826748,0.25,0.262310606060606,1.0,-1,Q96RP9:Q9Y2Q9
RPL9,SEC61B,0.47257349927874354,0.11249999999999999,0.5242424242424243,0.8214285714285714,-1,P32969:P60468
AIMP2,TAF15,0.5619572775531144,0.12638888888888888,0.46399999999999997,0.5583333333333333,0,Q13155:Q92804
EFTUD2,ESS2,0.5886843058822436,0.6923076923076924,0.7037037037037037,1.0,-1,Q15029:Q96DF8
MRPL23,MRPS17,0.36635873087074755,1.0,0.583041958041958,0.54,-1,Q16540:Q9Y2R5
SYF2,PPWD1,0.7228772812474787,0.38791423001949316,0.7083333333333333,0.14583333333333331,-1,O95926:Q96BP3
CCNA2,ORC1,0.9274367730017015,0.15294117647058825,0.7385057471264366,0.8131587301587301,1,P20248:Q13415
RPL34,ETF1,0.5422013213299676,0.11833333333333333,0.6129629629629629,0.6124574829931974,-1,P49207:P62495
CD3E,CCDC174,0.2211456764144117,0.0,0.39999999999999997,1.0,0,P07766:Q6PII3
RAB35,JPH3,-0.29422753322112943,0.14488536155202822,0.5466666666666666,1.0,-1,Q15286:Q8WXH2
CUEDC2,ANXA10,-0.17606125576618803,0.0,0.3208333333333333,0.7407407407407408,0,Q9H467:Q9UJ72
RSL1D1,RPL10,0.8400604254553046,0.21448863636363635,0.3976190476190476,0.5069444444444444,0,O76021:P27635
MGST3,CTSA,0.31246834704797344,0.1495115995115995,0.36507936507936506,0.14357142857142857,-1,O14880:P10619
IGHV3-7,EIF1AX,-0.156985142138962,0.17037037037037037,0.40222222222222226,0.39761904761904765,0,P01780:P47813
WDR3,FCF1,0.8038920959436183,0.5454545454545454,0.6476190476190478,0.5,-1,Q9UNX4:Q9Y324
DLX6,NDUFB9,0.21295050558777695,0.11441798941798942,0.18367346938775508,0.234375,0,P56179:Q9Y6M9
CTC1,CLEC1B,-0.10294010246959531,0.19047619047619047,0.3611111111111111,0.7375,0,Q2NKJ3:Q9P126
RFC5,EBF2,0.08202745375737647,0.09589947089947089,0.6,0.4864197530864197,0,P40937:Q9HAK2
GUCA2B,VPS11,-0.136526209420412,0.10318774792459003,0.15664160401002508,0.931687242798354,0,Q16661:Q9H270
SMAD1,NXF3,0.08249374888342532,0.09696969696969697,0.44166666666666665,0.9558823529411765,0,Q15797:Q9H4D5
TP53,H2AC4,0.28285665565660156,0.3327228327228327,0.45555555555555555,0.8823529411764706,-1,P04637:P04908
SFXN2,PSMB7,0.0925008942471786,0.08333333333333333,0.20323601662887372,0.9530423280423279,0,Q96NB2:Q99436
TAL2,RBPMS2,-0.20959151046590024,0.11115907901622189,0.36857142857142855,0.9700000000000001,0,Q16559:Q6ZRY4
HECTD3,NMD3,0.4468788724923857,0.06462178888649477,0.39999999999999997,0.21999999999999997,0,Q5T447:Q96D46
ARTN,ARTN,1.0,0.2503472222222222,0.9545454545454546,0.625,1,Q5T4W7:Q5T4W7
USP17L18,VPS28,0.0,0.12426288988788987,0.22215136054421772,0.12457627118644067,0,D6R9N7:Q9UK41
MRPS11,MRPS16,0.6910942984700534,1.0,0.5086647727272727,0.8125,-1,P82912:Q9Y3D3
RPS23,ZFYVE27,0.2931857778907038,0.11413863913863913,0.4924369747899159,0.982608695652174,0,P62266:Q5T4F4
RPL17,CDH11,0.6103644863466423,0.12696502843561666,0.34444444444444444,0.5555555555555556,0,P18621:P55287
TPO,POLR2K,0.06980447449292723,0.11298076923076923,0.47107438016528924,0.14351851851851855,0,P07202:P53803
CRHR1,DDX11,0.0810908379349508,0.13680952380952383,0.3409090909090909,0.39961199294532623,0,P34998:Q96FC9
CCKAR,TRMT2B,0.005867477384826804,0.09166666666666667,0.20000000000000004,0.15151515151515152,0,P32238:Q96GJ1
RPS15A,RPS27A,0.9675602551359025,0.5902777777777778,0.8273681515617,0.7761111111111111,-1,P62244:P62979
